Entrez Gene	ID	C_adj.P.Val	C_P.Value	C_t	C_B	C_logFC	B_adj.P.Val	B_P.Value	B_t	B_B	B_logFC
6640	SNTA1	0.000433	4.5e-05	-4.203374	1.65432	-0.4238297	0.0185	0.00473	-2.8976457	-2.66746	-0.35687267
6641	SNTB1	0.835	0.756	0.311133	-6.53965	0.0292961	0.532	0.385	0.8732368	-6.27756	0.10764286
6645	SNTB2	0.966	0.948	-0.064861	-6.58537	-0.0077672	0.361	0.225	1.2206706	-5.9203	0.170353
54212	SNTG1	0.734	0.625	-0.489987	-6.46895	-0.0251442	0.259	0.143	-1.4760451	-5.58478	-0.07485197
54221	SNTG2	0.000268	2.46e-05	-4.354743	2.22329	-1.394321	2.9e-05	1.59e-06	-5.1434141	4.837	-1.88682195
10073	SNUPN	0.185	0.0944	1.683434	-5.20086	0.0829204	0.745	0.628	-0.4856646	-6.53805	-0.0301087
8926	SNURF	2.03e-05	9.72e-07	-5.108752	5.27952	-0.6220264	5.25e-06	1.92e-07	-5.6486597	6.8683	-0.81646998
22938	SNW1	0.452	0.313	1.011834	-6.08347	0.0589042	0.395	0.255	1.1466776	-6.00605	0.07397723
6642	SNX1	0.458	0.319	0.99892	-6.0962	0.0690958	0.0428	0.0137	2.5143166	-3.61922	0.18376087
29887	SNX10	0.76	0.657	0.444476	-6.48993	0.0604987	0.559	0.412	0.8241932	-6.31863	0.15068944
29916	SNX11	0.52	0.382	0.87727	-6.20828	0.0463643	0.817	0.724	0.3543539	-6.59281	0.0229089
29934	SNX12	0.0256	0.00743	2.713656	-3.03797	0.1492638	0.00103	0.00013	4.0014224	0.65718	0.28108075
23161	SNX13	0.57	0.435	0.782436	-6.28566	0.0517305	0.668	0.536	0.6218532	-6.46329	0.05152174
57231	SNX14	0.579	0.444	-0.767495	-6.29705	-0.0624599	0.13	0.0576	-1.9239243	-4.85197	-0.24123706
29907	SNX15	0.00308	0.000517	-3.54868	-0.61883	-0.2150692	0.00587	0.00112	-3.3675306	-1.35175	-0.25185818
64089	SNX16	0.0198	0.00536	2.825913	-2.74603	0.2224835	0.516	0.369	0.9026718	-6.2518	0.09341511
9784	SNX17	0.864	0.796	-0.258357	-6.55448	-0.0223485	0.454	0.309	1.0237742	-6.13697	0.0997588
112574	SNX18	0.615	0.484	-0.701552	-6.34473	-0.0500675	0.476	0.33	-0.9794784	-6.18061	-0.08661077
399979	SNX19	0.903	0.852	0.187281	-6.57012	0.0076524	0.785	0.68	0.413831	-6.57012	0.02056108
6643	SNX2	0.652	0.526	0.6349	-6.3886	0.0459297	0.408	0.266	1.1191434	-6.03664	0.08795445
124460	SNX20	0.397	0.262	1.126423	-5.96337	0.0515471	0.162	0.0769	1.7897334	-5.09043	0.10511387
90203	SNX21	0.121	0.0546	-1.936951	-4.7574	-0.1377775	0.678	0.547	-0.6038475	-6.47422	-0.05813561
79856	SNX22	0.984	0.975	0.030774	-6.58698	0.0031017	0.614	0.474	0.7183398	-6.3993	0.10147205
28966	SNX24	0.194	0.0998	1.656047	-5.2452	0.1260146	0.197	0.1	1.6616419	-5.30307	0.15561905
83891	SNX25	0.666	0.543	-0.609312	-6.40429	-0.0405787	0.852	0.769	-0.2950897	-6.61193	-0.02163975
	SNX26	7.36e-05	4.87e-06	-4.74241	3.74994	-0.5807499	0.000159	1.29e-05	-4.6209619	2.84572	-0.71704555
81609	SNX27	0.334	0.206	1.269301	-5.79592	0.1033651	0.49	0.343	0.9523828	-6.20637	0.08566356
92017	SNX29	0.0884	0.0361	2.114745	-4.41123	0.2478444	0.199	0.101	1.6569445	-5.31059	0.22966253
8724	SNX3	0.204	0.107	-1.622525	-5.29851	-0.1233778	0.0933	0.0375	-2.1123529	-4.49054	-0.19686439
169166	SNX31	0.781	0.683	-0.408958	-6.50488	-0.0244582	0.892	0.826	0.2205776	-6.63103	0.01946273
254122	SNX32	0.531	0.393	-0.856736	-6.22578	-0.0377474	0.842	0.756	0.3110503	-6.60712	0.02357557
257364	SNX33	0.265	0.151	1.442881	-5.56625	0.109584	0.608	0.468	0.7293855	-6.3914	0.07495756
8723	SNX4	0.994	0.99	0.012431	-6.58737	0.0012626	0.0303	0.00883	-2.6776644	-3.22761	-0.33084886
27131	SNX5	0.0615	0.0227	2.301389	-4.01716	0.1619563	0.000265	2.43e-05	4.4552471	2.24065	0.42352381
58533	SNX6	0.00115	0.00015	3.890552	0.52919	0.3574141	0.00244	0.000379	3.6956028	-0.34352	0.46262422
51375	SNX7	0.24	0.132	1.513703	-5.46433	0.1481629	0.976	0.959	-0.0520083	-6.65387	-0.00642236
29886	SNX8	0.0115	0.00269	3.051592	-2.1272	0.2732955	0.00109	0.00014	3.9816457	0.59078	0.54384472
51429	SNX9	0.0873	0.0355	2.121325	-4.39787	0.1537269	0.668	0.535	0.622362	-6.46298	0.0638323
6646	SOAT1	0.529	0.391	-0.859658	-6.22331	-0.0961921	0.396	0.256	-1.1440477	-6.00901	-0.15886335
8435	SOAT2	0.000112	8.26e-06	-4.618345	3.25076	-0.5444987	0.00131	0.000175	-3.9181574	0.37917	-0.5960942
55084	SOBP	0.178	0.0893	-1.710329	-5.15664	-0.2369272	0.000139	1.09e-05	-4.6626586	3.00009	-0.72928571
8651	SOCS1	0.0309	0.00942	-2.630529	-3.24726	-0.2701809	0.175	0.0852	-1.7409688	-5.17312	-0.21650104
8835	SOCS2	0.00615	0.00123	-3.294821	-1.41362	-0.3490787	0.00249	0.000389	-3.6876605	-0.36875	-0.50309213
9021	SOCS3	0.404	0.268	-1.110847	-5.98044	-0.1452115	0.313	0.186	-1.3338845	-5.77908	-0.24103002
122809	SOCS4	0.0734	0.0286	2.210508	-4.21293	0.099003	0.0323	0.00959	2.6475744	-3.30133	0.11520083
9655	SOCS5	0.0804	0.032	2.164627	-4.30897	0.1667811	0.18	0.0884	1.7225483	-5.2038	0.16387267
9306	SOCS6	0.000125	9.4e-06	4.587686	3.12892	0.4123444	0.136	0.0609	1.8979442	-4.89937	0.242353
30837	SOCS7	0.571	0.436	-0.781396	-6.28646	-0.0302317	0.251	0.138	1.4984407	-5.55246	0.0666677
6647	SOD1	0.0052	0.000994	3.35831	-1.21957	0.270932	0.676	0.545	-0.6079317	-6.47177	-0.05585714
6648	SOD2	0.0157	0.004	-2.923186	-2.48448	-0.4588041	0.99	0.984	0.0203686	-6.65501	0.00374741
100129518	SOD2	0.0157	0.004	-2.923186	-2.48448	-0.4588041	0.99	0.984	0.0203686	-6.65501	0.00374741
6649	SOD3	0.099	0.042	-2.050945	-4.53875	-0.3656266	0.000168	1.38e-05	-4.603668	2.78195	-0.86217495
402381	SOHLH1	0.436	0.298	1.044735	-6.05028	0.051053	0.66	0.525	0.6379626	-6.45324	0.01968219
54937	SOHLH2	0.0859	0.0348	2.130225	-4.37974	0.0909829	0.0078	0.0016	3.2558174	-1.6787	0.15709317
	SOLH	0.818	0.732	-0.343274	-6.52926	-0.0241783	0.359	0.223	-1.2260693	-5.91384	-0.09192754
6651	SON	0.0738	0.0288	2.207954	-4.21833	0.1323193	0.282	0.161	1.4143247	-5.67145	0.10995549
10580	SORBS1	0.0166	0.0043	-2.899783	-2.54813	-0.4107227	0.00431	0.000765	-3.4854078	-0.9976	-0.55515424
8470	SORBS2	6.78e-05	4.41e-06	-4.765648	3.84452	-0.7758757	1.28e-06	3.46e-08	-6.0435469	8.51635	-1.13056108
10174	SORBS3	0.0104	0.00237	-3.092296	-2.01112	-0.3181404	0.0773	0.0295	-2.2124678	-4.28611	-0.31522981
114815	SORCS1	0.0171	0.00446	-2.887635	-2.58099	-0.4156009	8.76e-05	6.06e-06	-4.8125648	3.56182	-0.75064596
57537	SORCS2	0.246	0.137	1.496366	-5.48972	0.2097613	0.0147	0.00355	2.9955991	-2.4063	0.4653882
22986	SORCS3	0.512	0.374	0.89198	-6.19549	0.1146148	0.731	0.611	0.5108755	-6.52559	0.06956211
6652	SORD	8.53e-07	1.94e-08	5.937429	9.01987	0.7458909	0.00247	0.000385	3.6906031	-0.35941	0.52050207
6653	SORL1	0.0451	0.0152	2.454683	-3.67036	0.3722999	0.955	0.924	0.0952568	-6.65071	0.01828882
6272	SORT1	0.968	0.952	0.06085	-6.58562	0.0041195	0.0444	0.0144	-2.4959977	-3.66181	-0.22653727
6654	SOS1	0.905	0.856	-0.181976	-6.57109	-0.0146992	0.791	0.688	0.4032624	-6.57441	0.03592443
6655	SOS2	0.738	0.63	-0.482248	-6.47266	-0.0389455	0.227	0.121	-1.5667611	-5.45103	-0.17512215
50964	SOST	0.527	0.389	0.864836	-6.21892	0.0899116	0.14	0.0634	1.8802265	-4.93137	0.27964596
25928	SOSTDC1	0.512	0.374	0.892351	-6.19516	0.1157797	0.289	0.167	1.3933819	-5.70005	0.28148654
6656	SOX1	0.022	0.00613	-2.780434	-2.86559	-0.3348457	0.00629	0.00123	-3.340111	-1.43279	-0.48585404
6663	SOX10	0.145	0.0684	-1.835613	-4.94179	-0.1650112	0.27	0.152	-1.4456014	-5.62797	-0.16712422
6664	SOX11	0.000685	7.92e-05	4.058718	1.1254	0.4274449	5.65e-06	2.12e-07	5.6248774	6.77063	0.7442764
6666	SOX12	0.172	0.0858	-1.729497	-5.12471	-0.0741771	0.522	0.375	-0.8919138	-6.26131	-0.04295031
9580	SOX13	0.384	0.251	-1.153098	-5.93359	-0.0831083	0.703	0.577	-0.56027	-6.49936	-0.04536232
8403	SOX14	0.261	0.148	-1.453502	-5.55127	-0.0366087	0.236	0.127	-1.540137	-5.49107	-0.04325155
6665	SOX15	0.00538	0.00104	-3.345723	-1.2583	-0.2513694	0.0563	0.0196	-2.3774203	-3.93095	-0.22717495
64321	SOX17	0.00731	0.00153	-3.228832	-1.61192	-0.4072465	0.00154	0.000215	-3.8593104	0.18515	-0.65219358
54345	SOX18	0.00124	0.000165	-3.864535	0.43878	-0.3942651	0.000221	1.92e-05	-4.5168228	2.46389	-0.62191511
6657	SOX2	0.564	0.428	-0.794519	-6.27629	-0.1250952	0.0622	0.0222	-2.3276889	-4.04041	-0.38343892
11166	SOX21	0.322	0.197	-1.296564	-5.76175	-0.1003162	0.35	0.216	-1.2450945	-5.89085	-0.13051242
	SOX2OT	0.499	0.361	0.916527	-6.17368	0.1013491	0.759	0.647	-0.4599445	-6.55012	-0.04867495
6658	SOX3	0.00506	0.000964	-3.367635	-1.1908	-0.3924502	0.000102	7.34e-06	-4.764163	3.37931	-0.65468944
11063	SOX30	0.00766	0.00162	-3.211397	-1.66373	-0.4857163	0.0686	0.0253	-2.2748949	-4.15437	-0.3942205
6659	SOX4	0.00433	0.00079	3.426204	-1.00855	0.4932423	0.00227	0.000347	3.7215888	-0.26071	0.6159441
6660	SOX5	0.351	0.221	-1.228572	-5.84565	-0.0569833	0.141	0.0644	-1.8726542	-4.94495	-0.10957764
55553	SOX6	0.606	0.475	-0.716649	-6.33419	-0.0233271	0.879	0.806	-0.2467563	-6.62494	-0.01096584
83595	SOX7	0.866	0.799	-0.254819	-6.55538	-0.018306	0.578	0.434	0.7856863	-6.34924	0.08506729
30812	SOX8	0.621	0.491	-0.690916	-6.35202	-0.0933607	0.00111	0.000143	-3.9741332	0.56562	-0.61443375
6662	SOX9	0.00921	0.00203	3.140214	-1.87273	0.5473278	0.565	0.419	0.8117763	-6.32866	0.17931159
6667	SP1	3.92e-07	7.03e-09	6.140631	9.99062	0.4883438	0.000475	5.04e-05	4.2615169	1.55104	0.43393582
6672	SP100	0.129	0.0592	1.900792	-4.82428	0.1201292	0.654	0.519	0.6478534	-6.44695	0.04877226
3431	SP110	4.93e-05	2.98e-06	4.855772	4.21452	0.5338658	0.000318	3.06e-05	4.3948435	2.02353	0.54915217
11262	SP140	0.0457	0.0155	2.448012	-3.68588	0.2995701	0.157	0.0737	1.8100731	-5.05531	0.2577795
93349	SP140L	0.000711	8.27e-05	4.047484	1.08495	0.2986821	0.00701	0.0014	3.2992568	-1.55259	0.25676398
6668	SP2	0.732	0.622	0.493354	-6.46732	0.018309	0.986	0.976	-0.0298897	-6.65478	-0.00131884
6670	SP3	0.731	0.622	0.493663	-6.46717	0.0249913	0.237	0.128	-1.5368234	-5.496	-0.08040787
	SP3P	0.00645	0.0013	3.276873	-1.4679	0.1985775	0.00927	0.002	3.1844714	-1.88299	0.21837681
6671	SP4	0.162	0.0791	-1.7677	-5.06006	-0.0683734	0.933	0.89	-0.1382367	-6.64572	-0.00682505
389058	SP5	0.849	0.775	0.286683	-6.54686	0.0317229	0.245	0.133	-1.5163002	-5.52636	-0.21477019
121340	SP7	0.11	0.0482	1.991682	-4.6539	0.1188043	0.423	0.28	1.0868357	-6.0716	0.07766149
221833	SP8	0.43	0.293	1.055703	-6.03898	0.0309225	0.803	0.705	-0.3798319	-6.58352	-0.01371014
53340	SPA17	0.0784	0.031	2.177573	-4.28206	0.1894553	0.599	0.458	0.745518	-6.37963	0.09690787
81833	SPACA1	0.14	0.0655	-1.855178	-4.90692	-0.0993425	0.36	0.225	-1.2228202	-5.91773	-0.08519669
124912	SPACA3	0.000302	2.84e-05	-4.318471	2.08553	-1.0110747	0.00108	0.000139	-3.9834265	0.59675	-1.15513251
171169	SPACA4	0.42	0.284	-1.075964	-6.01781	-0.0400568	0.285	0.163	-1.4069192	-5.68161	-0.05856625
389852	SPACA5	0.928	0.89	-0.138744	-6.57794	-0.0051545	0.329	0.199	-1.2949654	-5.82899	-0.06648344
6674	SPAG1	2.7e-07	4.35e-09	6.235478	10.45032	0.4869455	2.51e-05	1.34e-06	5.1864883	5.0064	0.5184793
10407	SPAG11B	0.768	0.667	0.430994	-6.49575	0.0094762	0.771	0.662	0.4382985	-6.55977	0.01312733
79582	SPAG16	0.499	0.361	0.916158	-6.17401	0.0748858	0.0935	0.0376	-2.1112063	-4.49283	-0.2098354
200162	SPAG17	0.0293	0.0088	2.654605	-3.18725	0.1786311	0.00348	0.000589	3.5647832	-0.75395	0.33866667
6676	SPAG4	0.0317	0.0097	-2.620024	-3.27328	-0.4320876	0.764	0.653	-0.4513118	-6.55402	-0.09231366
	SPAG4L	0.429	0.291	1.059306	-6.03525	0.0569373	0.832	0.743	-0.3286673	-6.60152	-0.01732505
10615	SPAG5	8.38e-05	5.72e-06	4.705036	3.59854	0.5741735	1.03e-06	2.67e-08	6.1022383	8.76526	0.82428468
9576	SPAG6	0.686	0.567	-0.573339	-6.42525	-0.0342039	0.131	0.0585	-1.9166851	-4.86524	-0.13119048
9552	SPAG7	0.235	0.129	-1.526092	-5.44601	-0.1107467	0.0545	0.0188	-2.3935386	-3.89504	-0.21293582
26206	SPAG8	0.356	0.226	1.216191	-5.86045	0.2030403	0.327	0.197	1.2989062	-5.824	0.23010041
9043	SPAG9	0.412	0.276	1.09318	-5.99951	0.0553873	0.0469	0.0155	2.4687295	-3.72471	0.15850311
6677	SPAM1	0.171	0.0847	-1.735492	-5.11465	-0.0782197	0.168	0.0802	-1.7695259	-5.12495	-0.08583437
728712	SPANXA1	0.674	0.554	-0.593667	-6.41356	-0.0717288	0.941	0.9	-0.125432	-6.64739	-0.01975052
64663	SPANXA1	0.674	0.554	-0.593667	-6.41356	-0.0717288	0.941	0.9	-0.125432	-6.64739	-0.01975052
30014	SPANXA1	0.674	0.554	-0.593667	-6.41356	-0.0717288	0.941	0.9	-0.125432	-6.64739	-0.01975052
	SPANXB2	0.715	0.602	-0.522867	-6.45253	-0.061634	0.867	0.789	-0.268928	-6.61926	-0.0401294
64648	SPANXD	0.812	0.725	-0.353079	-6.52589	-0.0432664	0.959	0.932	-0.0861034	-6.65153	-0.01320186
139067	SPANXN3	0.912	0.866	0.169184	-6.57331	0.0087389	0.525	0.377	0.887804	-6.26492	0.05678261
6678	SPARC	0.000299	2.81e-05	4.321652	2.09757	1.0011349	8.81e-06	3.71e-07	5.4934422	6.23434	1.57186025
8404	SPARCL1	0.419	0.283	-1.077896	-6.01577	-0.2294751	0.07	0.026	-2.2648538	-4.17578	-0.63701139
6683	SPAST	0.00144	0.000199	3.814797	0.26731	0.2649799	0.0435	0.014	2.5069727	-3.63633	0.21136853
100505741	SPATA1	0.0106	0.00244	-3.083291	-2.03691	-0.3352307	0.0463	0.0152	-2.4756355	-3.70884	-0.39554969
353324	SPATA12	0.00621	0.00125	-3.290837	-1.42569	-0.2681857	0.0168	0.0042	-2.9382211	-2.56015	-0.33333437
221178	SPATA13	0.207	0.109	-1.613634	-5.31248	-0.1142286	0.0128	0.003	-3.0518472	-2.25315	-0.25286542
83893	SPATA16	0.721	0.609	0.512152	-6.45799	0.022966	0.646	0.51	0.6614091	-6.43816	0.04338095
128153	SPATA17	0.0045	0.000829	3.412095	-1.0527	0.2516564	0.000816	9.78e-05	4.0807879	0.92591	0.44618737
132671	SPATA18	0.901	0.85	-0.189251	-6.56976	-0.0120173	0.326	0.196	-1.3015954	-5.82059	-0.10869669
219938	SPATA19	0.748	0.642	0.465811	-6.48035	0.0176475	0.308	0.181	1.3477697	-5.76093	0.06196584
9825	SPATA2	0.472	0.334	-0.96935	-6.12477	-0.0602936	0.323	0.194	-1.3096023	-5.81038	-0.10333126
64847	SPATA20	0.429	0.291	-1.058773	-6.0358	-0.0774261	0.324	0.195	-1.305394	-5.81575	-0.12636025
84690	SPATA22	0.955	0.933	0.084469	-6.58392	0.0045163	0.995	0.991	0.0114131	-6.65516	0.0007236
124044	SPATA2L	0.000234	2.08e-05	-4.396002	2.38107	-0.5978231	0.0197	0.00513	-2.8701299	-2.73954	-0.52855383
130560	SPATA3	0.0848	0.0343	-2.136425	-4.36706	-0.1646	0.0412	0.0131	-2.5318028	-3.57831	-0.23341511
132851	SPATA4	0.154	0.074	-1.798918	-5.00622	-0.124064	0.00462	0.00083	-3.4608489	-1.07215	-0.23530228
166378	SPATA5	0.999	0.998	-0.002437	-6.58745	-0.000179	0.674	0.542	0.6127019	-6.46889	0.05567909
79029	SPATA5L1	0.971	0.955	0.056047	-6.5859	0.0032623	0.965	0.943	0.0721864	-6.65263	0.00576605
54558	SPATA6	0.257	0.145	-1.464592	-5.53551	-0.0881254	0.0288	0.00831	-2.699444	-3.17381	-0.18150725
55812	SPATA7	0.105	0.0452	-2.019493	-4.60026	-0.1661104	0.000375	3.76e-05	-4.339805	1.82735	-0.38768944
145946	SPATA8	0.0204	0.00558	-2.81214	-2.78242	-0.3205321	0.109	0.0458	-2.0255052	-4.66094	-0.28841511
83890	SPATA9	0.0199	0.0054	2.823187	-2.75324	0.1156836	0.0483	0.0161	2.4535834	-3.75939	0.12753106
221409	SPATS1	0.0356	0.0113	-2.565309	-3.40731	-0.1031228	0.255	0.141	-1.4857553	-5.57083	-0.08371946
65244	SPATS2	0.947	0.919	-0.102046	-6.5823	-0.0049282	0.0648	0.0234	2.3060119	-4.08748	0.12338406
147841	SPC24	0.0107	0.00246	3.080734	-2.04423	0.2332965	5e-04	5.36e-05	4.2447124	1.49216	0.42019876
57405	SPC25	3.67e-08	3.71e-10	6.711406	12.81645	0.8255139	2.57e-06	8.14e-08	5.8477778	7.6933	0.9500352
28972	SPCS1	0.274	0.159	-1.417043	-5.60225	-0.1495867	0.076	0.0289	-2.220873	-4.26857	-0.2967971
9789	SPCS2	0.864	0.797	0.257895	-6.5546	0.0226298	0.97	0.949	-0.0639869	-6.65318	-0.00781056
60559	SPCS3	0.0231	0.00653	-2.758266	-2.92323	-0.3024774	0.517	0.37	-0.9010882	-6.2532	-0.11527122
25803	SPDEF	4.86e-05	2.92e-06	4.861033	4.23628	0.6505188	0.00391	0.000679	3.5216463	-0.88687	0.53458282
245711	SPDYA	0.00214	0.000327	3.678291	-0.19389	0.1026079	0.00675	0.00133	3.3143435	-1.50848	0.1072588
25876	SPEF1	0.00642	0.0013	-3.278251	-1.46374	-0.3256748	0.00831	0.00174	-3.2294509	-1.75461	-0.39747619
79925	SPEF2	0.624	0.494	-0.685324	-6.35581	-0.0431471	0.406	0.264	-1.1233294	-6.03203	-0.08390994
10290	SPEG	0.651	0.524	-0.638372	-6.38642	-0.1365184	0.801	0.702	-0.3838306	-6.582	-0.10031263
100996693	SPEG	0.651	0.524	-0.638372	-6.38642	-0.1365184	0.801	0.702	-0.3838306	-6.582	-0.10031263
374768	SPEM1	0.135	0.0624	-1.877373	-4.86695	-0.1026123	0.281	0.16	-1.415693	-5.66956	-0.10125052
23013	SPEN	0.471	0.333	-0.970673	-6.12351	-0.055771	0.187	0.0929	-1.698747	-5.24299	-0.10926915
220082	SPERT	0.00156	0.000221	3.786386	0.17018	0.3004696	1.84e-05	9.15e-07	5.2781054	5.36915	0.60764182
246777	SPESP1	0.709	0.594	0.533686	-6.44689	0.0487216	0.771	0.662	-0.4389949	-6.55947	-0.04662836
80208	SPG11	0.00318	0.000539	3.537168	-0.65595	0.1600844	0.838	0.751	0.3185184	-6.60478	0.02191822
	SPG20	0.0627	0.0234	-2.290994	-4.03992	-0.2907733	0.00532	0.000992	-3.4058198	-1.23774	-0.57545756
51324	SPG21	0.447	0.309	-1.021322	-6.074	-0.085019	0.803	0.706	-0.3789851	-6.58383	-0.03482505
6687	SPG7	0.441	0.304	-1.032455	-6.06279	-0.0527336	0.697	0.57	-0.5703259	-6.49373	-0.0369648
10638	SPHAR	0.0953	0.0399	-2.07236	-4.49636	-0.1950696	0.000445	4.64e-05	-4.2837137	1.62905	-0.49112836
8877	SPHK1	0.989	0.982	-0.022894	-6.58719	-0.0033691	0.00786	0.00162	3.2520834	-1.68948	0.64666253
56848	SPHK2	0.495	0.356	0.925261	-6.16578	0.0827136	0.018	0.0046	-2.9074768	-2.64157	-0.25871429
80309	SPHKAP	0.477	0.339	-0.959817	-6.13379	-0.041748	0.168	0.0806	-1.7671942	-5.12891	-0.09884161
6688	SPI1	0.113	0.0498	1.9778	-4.68041	0.1092539	0.0228	0.0062	2.803876	-2.91075	0.17602899
6689	SPIB	0.533	0.395	-0.852469	-6.22936	-0.0905131	0.131	0.0584	-1.9174027	-4.86392	-0.2301853
121599	SPIC	0.287	0.168	1.384544	-5.64663	0.0514392	0.056	0.0194	2.3801842	-3.92481	0.15114079
10927	SPIN1	0.0197	0.00532	2.828359	-2.73955	0.1564882	0.301	0.176	1.3642052	-5.73922	0.10964907
474343	SPIN2B	0.833	0.753	0.314818	-6.53851	0.0238288	0.426	0.283	-1.0800728	-6.07879	-0.09476294
169981	SPIN3	0.273	0.158	1.420241	-5.59783	0.0706207	0.927	0.88	-0.1512869	-6.64384	-0.00932195
139886	SPIN4	4.03e-06	1.32e-07	5.539823	7.17941	0.3388016	1.15e-06	3.03e-08	6.0737508	8.64433	0.52727433
6690	SPINK1	0.729	0.619	-0.498033	-6.46503	-0.2082721	0.0403	0.0128	-2.5420659	-3.55419	-1.65919462
6691	SPINK2	0.116	0.0512	1.965691	-4.70339	0.2288831	0.797	0.696	0.391595	-6.57901	0.06058696
27290	SPINK4	0.0108	0.00249	3.076087	-2.0575	1.2406083	0.954	0.923	-0.0968394	-6.65056	-0.02951863
11005	SPINK5	4.16e-06	1.37e-07	5.532138	7.14464	1.2435308	0.0242	0.00667	2.7780083	-2.97669	0.68291408
	SPINK5L3	0.000608	6.86e-05	4.095929	1.26006	0.5278062	0.0372	0.0115	2.5803705	-3.4634	0.3130559
404203	SPINK6	0.481	0.342	0.95239	-6.14077	0.0678208	0.00517	0.000956	3.4174336	-1.20296	0.45567495
84651	SPINK7	0.00145	0.000201	-3.811952	0.25755	-0.4481707	0.0374	0.0116	-2.5770455	-3.47133	-0.3673499
	SPINLW1	0.0603	0.0222	2.310464	-3.99721	0.1098909	0.353	0.219	1.2384309	-5.89894	0.0695735
6692	SPINT1	0.0215	0.00595	2.790245	-2.83994	0.4852332	0.0404	0.0128	2.539948	-3.55917	0.62881366
10653	SPINT2	5.5e-07	1.14e-08	6.04383	9.52573	0.9999234	0.00347	0.000586	3.5660903	-0.7499	0.82623499
56907	SPIRE1	0.24	0.132	1.512666	-5.46586	0.0865314	0.198	0.101	1.6596681	-5.30624	0.12847412
84501	SPIRE2	0.00241	0.000378	3.637517	-0.32895	0.3209751	0.041	0.013	2.5343072	-3.57243	0.22963043
6693	SPN	0.455	0.317	-1.004187	-6.09103	-0.0804175	0.872	0.796	-0.2596494	-6.6217	-0.03088095
105369247	SPN	0.455	0.317	-1.004187	-6.09103	-0.0804175	0.872	0.796	-0.2596494	-6.6217	-0.03088095
83985	SPNS1	0.00265	0.000427	-3.60328	-0.44138	-0.1367322	0.481	0.335	-0.9699301	-6.18977	-0.0408882
124976	SPNS2	0.0537	0.0191	-2.368478	-3.86793	-0.2598214	0.000908	0.000111	-4.0451841	0.80491	-0.54016356
201305	SPNS3	0.018	0.00477	-2.864857	-2.64226	-0.30616	0.0271	0.0077	-2.727051	-3.10508	-0.39506729
23626	SPO11	0.0924	0.0383	2.090574	-4.45998	0.0786456	0.301	0.176	1.3633949	-5.7403	0.05992857
90853	SPOCD1	3.86e-06	1.25e-07	5.551678	7.23311	0.7314118	1.71e-12	1.39e-15	9.6952601	25.00349	1.47279296
6695	SPOCK1	0.0243	0.00694	2.737369	-2.97719	0.4929745	0.000272	2.52e-05	4.445891	2.2069	0.86778468
9806	SPOCK2	0.4	0.264	1.120315	-5.97009	0.1460935	0.434	0.29	1.0634597	-6.09628	0.19664389
50859	SPOCK3	0.239	0.132	-1.516196	-5.46066	-0.1242518	0.218	0.114	-1.5943014	-5.40893	-0.16715424
10418	SPON1	0.361	0.23	1.205349	-5.87329	0.3121022	0.136	0.0612	1.8958219	-4.90322	0.58312319
10417	SPON2	0.000358	3.54e-05	4.264127	1.8808	0.9848193	6.7e-05	4.41e-06	4.8921398	3.86419	1.37021739
8405	SPOP	0.697	0.581	0.553064	-6.43651	0.046539	0.311	0.184	-1.3385241	-5.77304	-0.12097205
339745	SPOPL	0.462	0.323	0.990578	-6.10435	0.0667725	0.487	0.341	-0.9576454	-6.20142	-0.09548758
6696	SPP1	0.205	0.108	1.61851	-5.30483	0.5352049	0.159	0.0748	1.8026664	-5.06814	0.76380642
6694	SPP2	0.544	0.407	0.830983	-6.24714	0.05755	0.851	0.767	-0.2971974	-6.61131	-0.02247101
84888	SPPL2A	0.481	0.342	0.952392	-6.14076	0.1022769	0.459	0.314	1.012276	-6.14848	0.13807557
56928	SPPL2B	0.0965	0.0406	-2.06577	-4.50945	-0.2497132	0.00245	0.000381	-3.6938938	-0.34895	-0.52077743
6697	SPR	0.547	0.411	-0.825098	-6.25193	-0.0889014	0.00243	0.000376	-3.6981517	-0.33542	-0.51623292
161742	SPRED1	7.85e-07	1.76e-08	5.956592	9.11058	0.4728791	0.000153	1.22e-05	4.6335951	2.89241	0.46522257
200734	SPRED2	0.00489	0.000924	3.380157	-1.15207	0.161171	0.134	0.0601	1.9040211	-4.88834	0.11842547
503542	SPRN	0.41	0.274	-1.09856	-5.99374	-0.0968862	0.343	0.21	-1.2618345	-5.87035	-0.12405383
6698	SPRR1A	0.439	0.301	1.037977	-6.05718	0.1740435	0.0853	0.0334	2.1608839	-4.39251	0.48437681
6699	SPRR1B	0.0243	0.00693	2.738159	-2.97516	0.5375749	5.4e-05	3.37e-06	4.9596032	4.12273	1.66361284
	SPRR2C	0.493	0.354	-0.928929	-6.16244	-0.1481034	0.248	0.135	1.5069019	-5.54013	0.45451863
6703	SPRR2D	0.904	0.854	-0.183877	-6.57075	-0.0119255	0.0227	0.00616	2.8061129	-2.90502	0.66379503
6704	SPRR2E	0.00144	0.000199	-3.814801	0.26732	-0.4272081	0.179	0.0878	-1.7263803	-5.19744	-0.31060663
6706	SPRR2G	0.907	0.858	-0.179639	-6.57151	-0.014603	0.716	0.591	0.5388719	-6.51102	0.05390787
6707	SPRR3	0.362	0.231	1.203259	-5.87575	0.3712788	0.00507	0.000932	3.4252861	-1.17939	1.50756522
